Fuel,Hydrogen Source,Carbon Source,Electricity Source,Pathway Name,Region,Year,CapEx [$/tonne],OpEx [$/tonne],LCOF [$/tonne],Emissions [kg CO2e / kg fuel],Comment
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Mexico,2024,510.3720390969435,977.3973533124457,1487.7693924093892,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Australia,2024,616.8570694764292,1479.833432602529,2096.690502078958,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,India,2024,399.4763861573607,2462.726991763277,2862.2033779206376,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Indonesia,2024,401.36665296883086,2464.538081411717,2865.904734380548,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Philippines,2024,437.9118113239205,4981.911645072074,5419.823456395994,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Singapore,2024,521.0835510286076,6026.556250642033,6547.639801670641,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Thailand,2024,410.81798702618164,948.1278078760276,1358.9457949022094,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,China,2024,496.5100824794956,2002.1158138562928,2498.6258963357886,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Japan,2024,677.3456074434743,2880.0728896988107,3557.418497142285,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Russia,2024,448.62332325558486,422.1438448992285,870.7671681548134,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,South Korea,2024,724.6022777302283,2350.2721216251875,3074.874399355416,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Taipei,2024,533.0552408345853,6303.53038050528,6836.585621339866,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,South Arabia,2024,669.1544512604371,6381.797805689476,7050.952256949913,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,South Africa,2024,767.4483254568853,6387.695438141263,7155.143763598148,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Turkey,2024,458.7047462500924,1428.4932234179284,1887.197969668021,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Belgium,2024,722.0819219816015,2958.468060115856,3680.5499820974574,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,France,2024,647.7314273971084,3858.609475937421,4506.34090333453,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Germany,2024,656.5526725173025,3923.1861423542323,4579.7388148715345,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Italy,2024,585.9827115557499,4901.790359577062,5487.773071132812,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Netherlands,2024,710.7403211127805,5104.044735346908,5814.785056459688,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Spain,2024,551.3278200121304,3091.8501013400128,3643.177921352143,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,United Kingdom,2024,640.1703601512279,3269.6244423236785,3909.7948024749066,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Czech Republic,2024,564.5596876924213,3040.505026418965,3605.0647141113864,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Finland,2024,725.8624556045418,4462.850128421995,5188.712584026536,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Hungary,2024,582.2021779328095,5116.59587090672,5698.79804883953,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Norway,2024,834.8678417326544,5152.696608850818,5987.5644505834725,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Poland,2024,589.1331562415335,2739.872810154087,3329.0059663956204,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Sweden,2024,763.667791833945,3160.870304029928,3924.538095863873,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Oman,2024,601.7349349846679,5045.5963269652375,5647.331261949906,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,United Arab Emirates,2024,601.7349349846679,1876.1673355578716,2477.9022705425396,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Malaysia,2024,551.3278200121304,1159.0695592798415,1710.397379291972,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Saudi Arabia,2024,601.7349349846679,484.611814279769,1086.346749264437,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Greece,2024,579.6818221841826,3819.959051633961,4399.6408738181435,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Austria,2024,655.2924946429893,4727.566025261125,5382.8585199041145,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Switzerland,2024,696.2482755581759,6313.321962588696,7009.570238146872,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,renewable,SMRCCS_H_BEC_C_renewable_E,Portugal,2024,573.3809328126155,4267.980445577179,4841.3613783897945,-1.402270724915935,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,United States,2024,678.10165,5206.061511179443,5884.163161179443,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Brazil,2024,691.663683,5096.309862790246,5787.973545790246,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Canada,2024,603.5104685,5173.455318279141,5776.96578677914,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Mexico,2024,549.2623365,5072.736380199259,5621.998716699259,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Australia,2024,663.86151535,5208.010564555585,5871.8720799055845,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,India,2024,429.91644610000003,5075.9465023562125,5505.8629484562125,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Indonesia,2024,431.95075105,5077.143173263212,5509.093924313212,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Philippines,2024,471.28064674999996,5062.505698467536,5533.786345217535,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Singapore,2024,560.7900645499999,5152.64586457324,5713.4359291232395,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Thailand,2024,442.1222758,5082.989962813791,5525.112238613791,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,China,2024,534.3441002,5150.069770462139,5684.413870662139,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Japan,2024,728.9592737500001,5157.33551980311,5886.29479355311,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Russia,2024,482.8083748,5071.848967804564,5554.657342604564,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,South Korea,2024,779.8168975,5146.087802032557,5925.904699532557,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Taipei,2024,573.6739959,5272.997511459716,5846.671507359716,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,South Arabia,2024,720.1439523000001,5116.093109942744,5836.237062242744,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,South Africa,2024,825.9278097,5122.4401413867445,5948.367951086744,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Turkey,2024,493.6580012,5075.746464246818,5569.404465446818,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Belgium,2024,777.1044909,5241.691032126011,6018.795523026011,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,France,2024,697.0884962000001,5202.870983300271,5899.959479500271,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Germany,2024,706.5819193,5230.889125152847,5937.471044452846,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Italy,2024,630.6345345,5174.288015740766,5804.922550240766,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Netherlands,2024,764.8986612,5199.544583925087,5964.443245125087,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Spain,2024,593.3389437500001,5151.780709169694,5745.119652919694,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,United Kingdom,2024,688.9512764,5165.198636961601,5854.149913361601,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Czech Republic,2024,607.5790784,5121.000782636533,5728.579861036533,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Finland,2024,781.1731008,5216.778017187959,5997.951117987959,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Hungary,2024,626.5659246,5096.449833207213,5723.015757807212,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Norway,2024,898.48468625,5256.250527760067,6154.735214010067,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Poland,2024,634.02504275,5103.023461228974,5737.048503978975,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Sweden,2024,821.8591997999999,5230.530656181315,6052.389855981315,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Oman,2024,647.5870757499999,5130.564035850383,5778.151111600383,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,United Arab Emirates,2024,647.5870757499999,5152.829594248151,5800.416669998151,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Malaysia,2024,593.3389437500001,5087.573959317641,5680.912903067641,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Saudi Arabia,2024,647.5870757499999,5139.884884770516,5787.4719605205155,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Greece,2024,623.853518,5119.188414257793,5743.041932257793,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Austria,2024,705.2257159999999,5208.604302827463,5913.8300188274625,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Switzerland,2024,749.30232325,5283.535211100717,6032.837534350717,2.3991881557351844,Liquid methanol at STP
FTdiesel,LTE,BEC,renewable,LTE_H_BEC_C_renewable_E,Portugal,2024,617.0725015,5110.299489169954,5727.371990669953,2.3991881557351844,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,United States,2024,444.4539538804724,1526.3930902954269,1970.8470441758993,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Brazil,2024,453.34303295808184,3026.823040500396,3480.166073458478,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Canada,2024,395.56401895362035,1099.0403943063884,1494.6044132600086,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Mexico,2024,360.0077026431826,1018.4315820349512,1378.4392846781338,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Australia,2024,435.12042084898246,1422.4878239908658,1857.6082448398483,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,India,2024,281.7838067602195,2176.4679483725695,2458.251755132789,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Indonesia,2024,283.11716862186086,2177.776368249825,2460.8935368716857,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Philippines,2024,308.8954979469283,4131.95611532228,4440.851613269208,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Singapore,2024,367.5634198591506,4954.553526031803,5322.1169458909535,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Thailand,2024,289.783977930068,998.9474819131115,1288.7314598431794,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,China,2024,350.2297156578122,1827.5821448823317,2177.811860540144,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Japan,2024,477.78800042150783,2507.294446341904,2985.082446763412,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Russia,2024,316.4512151628963,587.4805688445284,903.9317840074248,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,South Korea,2024,511.12204696254315,2093.801699118319,2604.923746080862,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Taipei,2024,376.0080449828796,5183.9601989112825,5559.968243894162,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,South Arabia,2024,472.01009902106165,5223.132021853858,5695.142120874919,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,South Africa,2024,541.3449158264153,5227.2921108621795,5768.637026688595,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Turkey,2024,323.56247842498385,1370.4791770067156,1694.0416554316994,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Belgium,2024,509.34423114702133,2576.1352066486356,3085.479437795657,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,France,2024,456.8986645891256,3272.456356058025,3729.3550206471505,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Germany,2024,463.1210199434522,3324.2365384328273,3787.3575583762795,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Italy,2024,413.3421771088393,4082.2654667761008,4495.60764388494,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Netherlands,2024,501.3440599771728,4239.061490372893,4740.405550350066,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Spain,2024,388.8972096454133,2670.1248967158017,3059.022106361215,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,United Kingdom,2024,451.5652171425599,2810.91918015166,3262.48439729422,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Czech Republic,2024,398.2307426769032,2623.6433996268643,3021.8741423037673,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Finland,2024,512.0109548703041,3741.9654606508716,4253.976415521176,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Hungary,2024,410.67545338555647,4238.688689643112,4649.364143028669,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Norway,2024,588.9014888916258,4282.328689476175,4871.230178367801,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Poland,2024,415.56444687824165,2389.8485865431967,2805.4130334214383,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Sweden,2024,538.6781921031325,2730.5018712740157,3269.180063377148,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Oman,2024,424.4535259558511,4186.340803225826,4610.794329181677,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,United Arab Emirates,2024,424.4535259558511,1725.986062668382,2150.439588624233,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Malaysia,2024,388.8972096454133,1162.1804996756969,1551.0777093211102,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Saudi Arabia,2024,424.4535259558511,641.3710152542619,1065.824541210113,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Greece,2024,408.89763757003453,3233.556342857603,3642.4539804276374,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Austria,2024,462.2321120356913,3949.0265399809728,4411.258652016664,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Switzerland,2024,491.12161903792196,5190.867013354587,5681.988632392508,3.997681367407833,Liquid methanol at STP
FTdiesel,SMR,DAC,renewable,SMR_H_DAC_C_renewable_E,Portugal,2024,404.45309803122984,3579.282941531443,3983.736039562673,3.997681367407833,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,United States,2024,630.0889371567204,1857.2349768518548,2487.3239140085752,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Brazil,2024,642.6907158998547,3803.4770630962207,4446.167778996076,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Canada,2024,560.7791540694811,1312.524567732377,1873.303721801858,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Mexico,2024,510.3720390969435,1222.1973533124458,1732.5693924093894,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Australia,2024,616.8570694764292,1724.6334326025292,2341.4905020789583,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,India,2024,399.4763861573607,2707.5269917632772,3107.003377920638,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Indonesia,2024,401.36665296883086,2709.338081411717,3110.704734380548,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Philippines,2024,437.9118113239205,5226.711645072075,5664.623456395995,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Singapore,2024,521.0835510286076,6271.356250642033,6792.439801670641,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Thailand,2024,410.81798702618164,1192.9278078760276,1603.7457949022091,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,China,2024,496.5100824794956,2246.915813856293,2743.425896335789,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Japan,2024,677.3456074434743,3124.8728896988105,3802.218497142285,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Russia,2024,448.62332325558486,666.9438448992286,1115.5671681548133,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,South Korea,2024,724.6022777302283,2595.0721216251873,3319.6743993554155,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Taipei,2024,533.0552408345853,6548.330380505281,7081.385621339867,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,South Arabia,2024,669.1544512604371,6626.597805689477,7295.752256949914,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,South Africa,2024,767.4483254568853,6632.4954381412645,7399.943763598149,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Turkey,2024,458.7047462500924,1673.2932234179286,2131.997969668021,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Belgium,2024,722.0819219816015,3203.268060115856,3925.3499820974575,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,France,2024,647.7314273971084,4103.409475937421,4751.14090333453,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Germany,2024,656.5526725173025,4167.9861423542325,4824.538814871535,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Italy,2024,585.9827115557499,5146.590359577063,5732.573071132813,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Netherlands,2024,710.7403211127805,5348.844735346908,6059.5850564596885,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Spain,2024,551.3278200121304,3336.6501013400125,3887.977921352143,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,United Kingdom,2024,640.1703601512279,3514.4244423236782,4154.594802474906,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Czech Republic,2024,564.5596876924213,3285.305026418965,3849.8647141113865,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Finland,2024,725.8624556045418,4707.650128421995,5433.512584026536,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Hungary,2024,582.2021779328095,5361.395870906721,5943.598048839531,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Norway,2024,834.8678417326544,5397.496608850819,6232.364450583474,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Poland,2024,589.1331562415335,2984.6728101540866,3573.80596639562,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Sweden,2024,763.667791833945,3405.670304029928,4169.338095863873,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Oman,2024,601.7349349846679,5290.396326965239,5892.131261949907,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,United Arab Emirates,2024,601.7349349846679,2120.9673355578716,2722.7022705425397,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Malaysia,2024,551.3278200121304,1403.8695592798415,1955.1973792919719,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Saudi Arabia,2024,601.7349349846679,729.411814279769,1331.146749264437,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Greece,2024,579.6818221841826,4064.7590516339606,4644.440873818143,-1.402270724915935,Liquid methanol at STP
FTdiesel,SMRCCS,DAC,renewable,SMRCCS_H_DAC_C_renewable_E,Austria,2024,655.2924946429893,4972.366025261125,5627.658519904115,-1.402270724915935,Liquid methanol at STP
