Fuel,Pathway Name,Pathway Description,Region,Number,Year,Cost [$/tonne],Emissions [kg CO2e / kg fuel],Details,Model(s) or publications,Results Produced by,Comment
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Turkey,1,2024,7.986890529E+02,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378993,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Belgium,1,2024,1.397885172E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378994,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,France,1,2024,1.658629056E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378995,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Germany,1,2024,1.684790035E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378996,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Italy,1,2024,1.971772829E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378997,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Netherlands,1,2024,2.078854820E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378998,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Spain,1,2024,1.372977500E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378999,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,United Kingdom,1,2024,1.462101600E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379000,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Czech Republic,1,2024,1.354425392E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379001,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Finland,1,2024,1.879327174E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379002,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Hungary,1,2024,2.028079315E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379003,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Norway,1,2024,2.142203929E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379004,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Poland,1,2024,1.264918651E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379005,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Sweden,1,2024,1.473972080E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379006,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Oman,1,2024,2.015390257E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379007,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,United Arab Emirates,1,2024,9.991625131E+02,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379008,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Malaysia,1,2024,7.439780699E+02,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379009,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Saudi Arabia,1,2024,5.486138255E+02,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379010,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Greece,1,2024,1.613196513E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379011,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Austria,1,2024,1.941817049E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379012,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Switzerland,1,2024,2.475949037E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379013,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_CCS_H_Bio_C_renew,H from SMR+CCS and C from biogenic CO2,Portugal,1,2024,1.752935026E+03,-8.566067089E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379014,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,United States,1,2024,7.513772796E+02,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379014,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Brazil,1,2024,1.222595929E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379015,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Canada,1,2024,5.932568014E+02,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379016,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Mexico,1,2024,5.431204719E+02,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379017,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Australia,1,2024,7.143171862E+02,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379018,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,India,1,2024,8.925081365E+02,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379019,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Indonesia,1,2024,8.933486529E+02,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379020,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Philippines,1,2024,1.527846668E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379021,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Singapore,1,2024,1.823978810E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379022,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Thailand,1,2024,5.165451077E+02,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379023,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,China,1,2024,8.132403697E+02,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379024,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Japan,1,2024,1.072369826E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379025,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Russia,1,2024,3.905307036E+02,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379026,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,South Korea,1,2024,9.486228484E+02,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379027,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Taipei,1,2024,1.916709178E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379028,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,South Arabia,1,2024,1.937570062E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379029,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,South Africa,1,2024,1.961830645E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379030,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Turkey,1,2024,6.454992908E+02,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379031,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Belgium,1,2024,1.114764335E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379032,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,France,1,2024,1.317075796E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379033,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Germany,1,2024,1.338255406E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379034,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Italy,1,2024,1.561047645E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379035,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Netherlands,1,2024,1.641441117E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379036,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Spain,1,2024,1.093702204E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379037,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,United Kingdom,1,2024,1.162331233E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379038,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Czech Republic,1,2024,1.075459658E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379039,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Finland,1,2024,1.486844751E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379040,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Hungary,1,2024,1.598960636E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379041,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Norway,1,2024,1.691045987E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379042,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Poland,1,2024,1.005104598E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379043,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Sweden,1,2024,1.171377615E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379044,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Oman,1,2024,1.590377642E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379045,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,United Arab Emirates,1,2024,8.024513552E+02,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379046,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Malaysia,1,2024,6.015205616E+02,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379047,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Saudi Arabia,1,2024,4.507432183E+02,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379048,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Greece,1,2024,1.278171294E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379049,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Austria,1,2024,1.537583796E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379050,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Switzerland,1,2024,1.956987967E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379051,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_Bio_C_renew,H from SMR and C from biogenic CO2,Portugal,1,2024,1.385588165E+03,8.794681157E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379052,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_C_renew,H and C from SMR+CCS,United States,1,2024,5.851685677E+02,2.253063621E+00,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379053,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_C_renew,H and C from SMR+CCS,Brazil,1,2024,1.056387217E+03,2.253063621E+00,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379054,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_C_renew,H and C from SMR+CCS,Canada,1,2024,4.270480895E+02,2.253063621E+00,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379055,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_C_renew,H and C from SMR+CCS,Mexico,1,2024,3.769117600E+02,2.253063621E+00,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379056,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_C_renew,H and C from SMR+CCS,Australia,1,2024,5.481084743E+02,2.253063621E+00,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379057,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_C_renew,H and C from SMR+CCS,India,1,2024,7.262994246E+02,2.253063621E+00,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379058,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_C_renew,H and C from SMR+CCS,Indonesia,1,2024,7.271399410E+02,2.253063621E+00,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379059,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_C_renew,H and C from SMR+CCS,Philippines,1,2024,1.361637956E+03,2.253063621E+00,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379060,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
methanol,SMR_H_C_renew,H and C from SMR+CCS,Singapore,1,2024,1.657770098E+03,2.253063621E+00,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379061,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid methanol at STP
