Fuel,Hydrogen Source,Carbon Source,Electricity Source,Pathway Name,Region,Number,Year,CapEx [$/tonne],OpEx [$/tonne],LCOF [$/tonne],Emissions [kg CO2e / kg fuel],Comment
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,United States,1,2024,630.0889371567204,1867.0207999952086,2497.109737151929,6.130615831513342,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Turkey,1,2024,458.7047462500924,1668.4165604681157,2127.121306718208,6.278423632755578,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Australia,1,2024,616.8570694764292,1791.3155008532124,2408.1725703296415,6.407755458842535,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Malaysia,1,2024,551.3278200121304,1377.294902004289,1928.6227220164194,5.7241443780971935,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Canada,1,2024,560.7791540694811,1246.2143658946627,1806.9935199641438,5.824222576854957,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Mexico,1,2024,510.3720390969435,1282.1396483691415,1792.511687466085,6.343089545799057,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Thailand,1,2024,410.81798702618164,1125.445021357295,1536.2630083834765,6.409295123438808,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Russia,1,2024,448.62332325558486,527.9840271784833,976.6073504340682,6.24147168244502,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Saudi Arabia,1,2024,601.7349349846679,548.8810524596448,1150.6159874443129,6.24147168244502,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,South Africa,1,2024,696.3116971637902,5994.879043491878,6691.190740655668,6.600664546432258,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Taiwan,1,2024,483.64507044381475,6104.515879577572,6588.160950021387,5.203474745190022,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Switzerland,1,2024,631.7113508751954,6298.169384353766,6929.880735228961,5.203474745190022,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Singapore,1,2024,472.78306531564397,6157.036806783096,6629.81987209874,6.1086378259353635,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Hungary,1,2024,528.236459917358,4982.805551341073,5511.042011258431,5.554329242084432,liquid Fischer--Tropsch diesel fuel at STP
